date,region,descriptive_house_price,descriptive_monthly_rent,descriptive_gross_yield_pct,model_aligned_observation
2014-12-01,North West,,649.0,,True
2015-01-01,North West,126599.0,650.0,5.996605405239349,True
2015-01-02,North West,127622.0,,,True
2015-01-03,North West,125873.0,,,True
2015-01-04,North West,127729.0,,,True
2015-01-05,North West,129973.0,,,True
2015-01-06,North West,129481.0,,,True
2015-01-07,North West,131688.0,,,True
2015-01-08,North West,132574.0,,,True
2015-01-09,North West,132859.0,,,True
2015-01-10,North West,132220.0,,,True
2015-01-11,North West,132916.0,,,True
2015-01-12,North West,132950.0,,,True
2015-02-01,North West,,651.0,,True
2015-03-01,North West,,651.0,,True
2015-04-01,North West,,652.0,,True
2015-05-01,North West,,652.0,,True
2015-06-01,North West,,653.0,,True
2015-07-01,North West,,653.0,,True
2015-08-01,North West,,654.0,,True
2015-09-01,North West,,654.0,,True
2015-10-01,North West,,655.0,,True
2015-11-01,North West,,655.0,,True
2015-12-01,North West,,656.0,,True
2016-01-01,North West,133204.0,656.0,5.749037451872593,True
2016-01-02,North West,133083.0,,,True
2016-01-03,North West,131630.0,,,True
2016-01-04,North West,136500.0,,,True
2016-01-05,North West,137497.0,,,True
2016-01-06,North West,137892.0,,,True
2016-01-07,North West,139906.0,,,True
2016-01-08,North West,139750.0,,,True
2016-01-09,North West,139624.0,,,True
2016-01-10,North West,138036.0,,,True
2016-01-11,North West,139331.0,,,True
2016-01-12,North West,139179.0,,,True
2016-02-01,North West,,657.0,,True
2016-03-01,North West,,658.0,,True
2016-04-01,North West,,658.0,,True
2016-05-01,North West,,659.0,,True
2016-06-01,North West,,659.0,,True
2016-07-01,North West,,660.0,,True
2016-08-01,North West,,660.0,,True
2016-09-01,North West,,661.0,,True
2016-10-01,North West,,661.0,,True
2016-11-01,North West,,662.0,,True
2016-12-01,North West,,663.0,,True
2017-01-01,North West,139003.0,663.0,5.5299667165070385,True
2017-01-02,North West,140482.0,,,True
2017-01-03,North West,139230.0,,,True
2017-01-04,North West,141652.0,,,True
2017-01-05,North West,142498.0,,,True
2017-01-06,North West,144298.0,,,True
2017-01-07,North West,145880.0,,,True
2017-01-08,North West,147268.0,,,True
2017-01-09,North West,146802.0,,,True
2017-01-10,North West,146383.0,,,True
2017-01-11,North West,146851.0,,,True
2017-01-12,North West,147837.0,,,True
2017-02-01,North West,,664.0,,True
2017-03-01,North West,,664.0,,True
2017-04-01,North West,,665.0,,True
2017-05-01,North West,,665.0,,True
2017-06-01,North West,,666.0,,True
2017-07-01,North West,,666.0,,True
2017-08-01,North West,,667.0,,True
2017-09-01,North West,,667.0,,True
2017-10-01,North West,,668.0,,True
2017-11-01,North West,,669.0,,True
2017-12-01,North West,,669.0,,True
2018-01-01,North West,144796.0,670.0,5.3914058550998245,True
2018-01-02,North West,146586.0,,,True
2018-01-03,North West,144823.0,,,True
2018-01-04,North West,146818.0,,,True
2018-01-05,North West,147799.0,,,True
2018-01-06,North West,149186.0,,,True
2018-01-07,North West,151077.0,,,True
2018-01-08,North West,151772.0,,,True
2018-01-09,North West,151750.0,,,True
2018-01-10,North West,152467.0,,,True
2018-01-11,North West,151860.0,,,True
2018-01-12,North West,151471.0,,,True
2018-02-01,North West,,670.0,,True
2018-03-01,North West,,671.0,,True
2018-04-01,North West,,671.0,,True
2018-05-01,North West,,672.0,,True
2018-06-01,North West,,672.0,,True
2018-07-01,North West,,673.0,,True
2018-08-01,North West,,674.0,,True
2018-09-01,North West,,674.0,,True
2018-10-01,North West,,675.0,,True
2018-11-01,North West,,675.0,,True
2018-12-01,North West,,676.0,,True
2019-01-01,North West,150205.0,676.0,5.309575459443739,True
2019-01-02,North West,150818.0,,,True
2019-01-03,North West,149518.0,,,True
2019-01-04,North West,150992.0,,,True
2019-01-05,North West,152604.0,,,True
2019-01-06,North West,152440.0,,,True
2019-01-07,North West,154588.0,,,True
2019-01-08,North West,156053.0,,,True
2019-01-09,North West,155419.0,,,True
2019-01-10,North West,155204.0,,,True
2019-01-11,North West,154553.0,,,True
2019-01-12,North West,153685.0,,,True
2019-02-01,North West,,677.0,,True
2019-03-01,North West,,678.0,,True
2019-04-01,North West,,678.0,,True
2019-05-01,North West,,679.0,,True
2019-06-01,North West,,679.0,,True
2019-07-01,North West,,680.0,,True
2019-08-01,North West,,680.0,,True
2019-09-01,North West,,681.0,,True
2019-10-01,North West,,681.0,,True
2019-11-01,North West,,682.0,,True
2019-12-01,North West,,683.0,,True
2020-01-01,North West,153141.0,683.0,5.160700506592412,True
2020-01-02,North West,153325.0,,,True
2020-01-03,North West,155025.0,,,True
2020-01-04,North West,152528.0,,,True
2020-01-05,North West,152857.0,,,True
2020-01-06,North West,157055.0,,,True
2020-01-07,North West,159413.0,,,True
2020-01-08,North West,161286.0,,,True
2020-01-09,North West,162250.0,,,True
2020-01-10,North West,165484.0,,,True
2020-01-11,North West,166199.0,,,True
2020-01-12,North West,169085.0,,,True
2020-02-01,North West,,684.0,,True
2020-03-01,North West,,684.0,,True
2020-04-01,North West,,685.0,,True
2020-05-01,North West,,685.0,,True
2020-06-01,North West,,686.0,,True
2020-07-01,North West,,687.0,,True
2020-08-01,North West,,687.0,,True
2020-09-01,North West,,688.0,,True
2020-10-01,North West,,688.0,,True
2020-11-01,North West,,689.0,,True
2020-12-01,North West,,689.0,,True
2021-01-01,North West,170526.0,690.0,4.657088954163805,True
2021-01-02,North West,173134.0,,,True
2021-01-03,North West,175992.0,,,True
2021-01-04,North West,172587.0,,,True
2021-01-05,North West,172994.0,,,True
2021-01-06,North West,187330.0,,,True
2021-01-07,North West,171845.0,,,True
2021-01-08,North West,178467.0,,,True
2021-01-09,North West,187266.0,,,True
2021-01-10,North West,177157.0,,,True
2021-01-11,North West,182712.0,,,True
2021-01-12,North West,185573.0,,,True
2021-02-01,North West,,691.0,,True
2021-03-01,North West,,691.0,,True
2021-04-01,North West,,692.0,,True
2021-05-01,North West,,692.0,,True
2021-06-01,North West,,693.0,,True
2021-07-01,North West,,693.0,,True
2021-08-01,North West,,694.0,,True
2021-09-01,North West,,695.0,,True
2021-10-01,North West,,695.0,,True
2021-11-01,North West,,696.0,,True
2021-12-01,North West,,696.0,,True
2022-01-01,North West,186704.0,697.0,4.2750314509588545,True
2022-01-02,North West,187066.0,,,True
2022-01-03,North West,187958.0,,,True
2022-01-04,North West,191021.0,,,True
2022-01-05,North West,192942.0,,,True
2022-01-06,North West,194417.0,,,True
2022-01-07,North West,199323.0,,,True
2022-01-08,North West,200868.0,,,True
2022-01-09,North West,202921.0,,,True
2022-01-10,North West,202008.0,,,True
2022-01-11,North West,202872.0,,,True
2022-01-12,North West,200795.0,,,True
2022-02-01,North West,,697.0,,True
2022-03-01,North West,,698.0,,True
2022-04-01,North West,,699.0,,True
2022-05-01,North West,,699.0,,True
2022-06-01,North West,,700.0,,True
2022-07-01,North West,,700.0,,True
2022-08-01,North West,,701.0,,True
2022-09-01,North West,,702.0,,True
2022-10-01,North West,,702.0,,True
2022-11-01,North West,,703.0,,True
2022-12-01,North West,,703.0,,True
2023-01-01,North West,197527.0,704.0,4.265168463725209,True
2023-01-02,North West,196497.0,,,True
2023-01-03,North West,194453.0,,,True
2023-01-04,North West,194385.0,,,True
2023-01-05,North West,196419.0,,,True
2023-01-06,North West,197880.0,,,True
2023-01-07,North West,199014.0,,,True
2023-01-08,North West,200408.0,,,True
2023-01-09,North West,200657.0,,,True
2023-01-10,North West,200939.0,,,True
2023-01-11,North West,199536.0,,,True
2023-01-12,North West,200245.0,,,True
2023-02-01,North West,,704.0,,True
2023-03-01,North West,,705.0,,True
2023-04-01,North West,,706.0,,True
2023-05-01,North West,,706.0,,True
2023-06-01,North West,,707.0,,True
2023-07-01,North West,,707.0,,True
2023-08-01,North West,,708.0,,True
2023-09-01,North West,,709.0,,True
2023-10-01,North West,,709.0,,True
2023-11-01,North West,,710.0,,True
2023-12-01,North West,,710.0,,True
2024-01-01,North West,196802.0,711.0,4.201890259910738,True
2024-01-02,North West,196304.0,,,False
2024-01-03,North West,198378.0,,,False
2024-01-04,North West,198529.0,,,False
2024-01-05,North West,202747.0,,,False
2024-01-06,North West,201998.0,,,False
2024-01-07,North West,203585.0,,,False
2024-01-08,North West,207404.0,,,False
2024-01-09,North West,207922.0,,,False
2024-01-10,North West,207841.0,,,False
2024-01-11,North West,208283.0,,,False
2024-01-12,North West,207967.0,,,False
2024-02-01,North West,,711.0,,False
2024-03-01,North West,,712.0,,False
2024-04-01,North West,,713.0,,False
2024-05-01,North West,,713.0,,False
2024-06-01,North West,,714.0,,False
2024-07-01,North West,,714.0,,False
2024-08-01,North West,,715.0,,False
2024-09-01,North West,,716.0,,False
2024-10-01,North West,,716.0,,False
2024-11-01,North West,,717.0,,False
2024-12-01,North West,,717.0,,False
2025-01-01,North West,207957.0,,,False
2025-01-02,North West,208971.0,,,False
2025-01-03,North West,216243.0,,,False
2025-01-04,North West,200902.0,,,False
2025-01-05,North West,207378.0,,,False
2025-01-06,North West,210951.0,,,False
2025-01-07,North West,212930.0,,,False
2025-01-08,North West,216196.0,,,False
2025-01-09,North West,214567.0,,,False
2025-01-10,North West,215010.0,,,False
2025-01-11,North West,218493.0,,,False
2025-01-12,North West,216223.0,,,False
2026-01-01,North West,214443.0,,,False
2005-01-01,Northern Ireland,105916.0,498.0,5.276986646488223,True
2005-01-02,Northern Ireland,105916.0,,,True
2005-01-03,Northern Ireland,105916.0,,,True
2005-01-04,Northern Ireland,109781.0,,,True
2005-01-05,Northern Ireland,109781.0,,,True
2005-01-06,Northern Ireland,109781.0,,,True
2005-01-07,Northern Ireland,116767.0,,,True
2005-01-08,Northern Ireland,116767.0,,,True
2005-01-09,Northern Ireland,116767.0,,,True
2005-01-10,Northern Ireland,120825.0,,,True
2005-01-11,Northern Ireland,120825.0,,,True
2005-01-12,Northern Ireland,120825.0,,,True
2005-02-01,Northern Ireland,,498.0,,True
2005-03-01,Northern Ireland,,499.0,,True
2005-04-01,Northern Ireland,,499.0,,True
2005-05-01,Northern Ireland,,500.0,,True
2005-06-01,Northern Ireland,,500.0,,True
2005-07-01,Northern Ireland,,500.0,,True
2005-08-01,Northern Ireland,,501.0,,True
2005-09-01,Northern Ireland,,501.0,,True
2005-10-01,Northern Ireland,,502.0,,True
2005-11-01,Northern Ireland,,502.0,,True
2005-12-01,Northern Ireland,,502.0,,True
2006-01-01,Northern Ireland,124258.0,503.0,4.147162472299323,True
2006-01-02,Northern Ireland,124258.0,,,True
2006-01-03,Northern Ireland,124258.0,,,True
2006-01-04,Northern Ireland,136198.0,,,True
2006-01-05,Northern Ireland,136198.0,,,True
2006-01-06,Northern Ireland,136198.0,,,True
2006-01-07,Northern Ireland,151918.0,,,True
2006-01-08,Northern Ireland,151918.0,,,True
2006-01-09,Northern Ireland,151918.0,,,True
2006-01-10,Northern Ireland,170193.0,,,True
2006-01-11,Northern Ireland,170193.0,,,True
2006-01-12,Northern Ireland,170193.0,,,True
2006-02-01,Northern Ireland,,503.0,,True
2006-03-01,Northern Ireland,,504.0,,True
2006-04-01,Northern Ireland,,504.0,,True
2006-05-01,Northern Ireland,,505.0,,True
2006-06-01,Northern Ireland,,505.0,,True
2006-07-01,Northern Ireland,,505.0,,True
2006-08-01,Northern Ireland,,506.0,,True
2006-09-01,Northern Ireland,,506.0,,True
2006-10-01,Northern Ireland,,507.0,,True
2006-11-01,Northern Ireland,,507.0,,True
2006-12-01,Northern Ireland,,507.0,,True
2007-01-01,Northern Ireland,188278.0,508.0,3.016844874825666,True
2007-01-02,Northern Ireland,188278.0,,,True
2007-01-03,Northern Ireland,188278.0,,,True
2007-01-04,Northern Ireland,205123.0,,,True
2007-01-05,Northern Ireland,205123.0,,,True
2007-01-06,Northern Ireland,205123.0,,,True
2007-01-07,Northern Ireland,212617.0,,,True
2007-01-08,Northern Ireland,212617.0,,,True
2007-01-09,Northern Ireland,212617.0,,,True
2007-01-10,Northern Ireland,202774.0,,,True
2007-01-11,Northern Ireland,202774.0,,,True
2007-01-12,Northern Ireland,202774.0,,,True
2007-02-01,Northern Ireland,,508.0,,True
2007-03-01,Northern Ireland,,509.0,,True
2007-04-01,Northern Ireland,,509.0,,True
2007-05-01,Northern Ireland,,510.0,,True
2007-06-01,Northern Ireland,,510.0,,True
2007-07-01,Northern Ireland,,510.0,,True
2007-08-01,Northern Ireland,,511.0,,True
2007-09-01,Northern Ireland,,511.0,,True
2007-10-01,Northern Ireland,,512.0,,True
2007-11-01,Northern Ireland,,512.0,,True
2007-12-01,Northern Ireland,,513.0,,True
2008-01-01,Northern Ireland,187721.0,513.0,3.687629081983897,True
2008-01-02,Northern Ireland,187721.0,,,True
2008-01-03,Northern Ireland,187721.0,,,True
2008-01-04,Northern Ireland,175875.0,,,True
2008-01-05,Northern Ireland,175875.0,,,True
2008-01-06,Northern Ireland,175875.0,,,True
2008-01-07,Northern Ireland,159059.0,,,True
2008-01-08,Northern Ireland,159059.0,,,True
2008-01-09,Northern Ireland,159059.0,,,True
2008-01-10,Northern Ireland,145525.0,,,True
2008-01-11,Northern Ireland,145525.0,,,True
2008-01-12,Northern Ireland,145525.0,,,True
2008-02-01,Northern Ireland,,513.0,,True
2008-03-01,Northern Ireland,,514.0,,True
2008-04-01,Northern Ireland,,514.0,,True
2008-05-01,Northern Ireland,,515.0,,True
2008-06-01,Northern Ireland,,515.0,,True
2008-07-01,Northern Ireland,,516.0,,True
2008-08-01,Northern Ireland,,516.0,,True
2008-09-01,Northern Ireland,,516.0,,True
2008-10-01,Northern Ireland,,517.0,,True
2008-11-01,Northern Ireland,,517.0,,True
2008-12-01,Northern Ireland,,518.0,,True
2009-01-01,Northern Ireland,132669.0,518.0,4.651745058361687,True
2009-01-02,Northern Ireland,132669.0,,,True
2009-01-03,Northern Ireland,132669.0,,,True
2009-01-04,Northern Ireland,133898.0,,,True
2009-01-05,Northern Ireland,133898.0,,,True
2009-01-06,Northern Ireland,133898.0,,,True
2009-01-07,Northern Ireland,134254.0,,,True
2009-01-08,Northern Ireland,134254.0,,,True
2009-01-09,Northern Ireland,134254.0,,,True
2009-01-10,Northern Ireland,134376.0,,,True
2009-01-11,Northern Ireland,134376.0,,,True
2009-01-12,Northern Ireland,134376.0,,,True
2009-02-01,Northern Ireland,,519.0,,True
2009-03-01,Northern Ireland,,519.0,,True
2009-04-01,Northern Ireland,,519.0,,True
2009-05-01,Northern Ireland,,520.0,,True
2009-06-01,Northern Ireland,,520.0,,True
2009-07-01,Northern Ireland,,521.0,,True
2009-08-01,Northern Ireland,,521.0,,True
2009-09-01,Northern Ireland,,522.0,,True
2009-10-01,Northern Ireland,,522.0,,True
2009-11-01,Northern Ireland,,522.0,,True
2009-12-01,Northern Ireland,,523.0,,True
2010-01-01,Northern Ireland,128422.0,523.0,5.041012373904499,True
2010-01-02,Northern Ireland,128422.0,,,True
2010-01-03,Northern Ireland,128422.0,,,True
2010-01-04,Northern Ireland,127299.0,,,True
2010-01-05,Northern Ireland,127299.0,,,True
2010-01-06,Northern Ireland,127299.0,,,True
2010-01-07,Northern Ireland,125074.0,,,True
2010-01-08,Northern Ireland,125074.0,,,True
2010-01-09,Northern Ireland,125074.0,,,True
2010-01-10,Northern Ireland,117835.0,,,True
2010-01-11,Northern Ireland,117835.0,,,True
2010-01-12,Northern Ireland,117835.0,,,True
2010-02-01,Northern Ireland,,524.0,,True
2010-03-01,Northern Ireland,,524.0,,True
2010-04-01,Northern Ireland,,525.0,,True
2010-05-01,Northern Ireland,,525.0,,True
2010-06-01,Northern Ireland,,525.0,,True
2010-07-01,Northern Ireland,,526.0,,True
2010-08-01,Northern Ireland,,526.0,,True
2010-09-01,Northern Ireland,,527.0,,True
2010-10-01,Northern Ireland,,527.0,,True
2010-11-01,Northern Ireland,,528.0,,True
2010-12-01,Northern Ireland,,528.0,,True
2011-01-01,Northern Ireland,112639.0,529.0,5.793292265571527,True
2011-01-02,Northern Ireland,112639.0,,,True
2011-01-03,Northern Ireland,112639.0,,,True
2011-01-04,Northern Ireland,110858.0,,,True
2011-01-05,Northern Ireland,110858.0,,,True
2011-01-06,Northern Ireland,110858.0,,,True
2011-01-07,Northern Ireland,108933.0,,,True
2011-01-08,Northern Ireland,108933.0,,,True
2011-01-09,Northern Ireland,108933.0,,,True
2011-01-10,Northern Ireland,105870.0,,,True
2011-01-11,Northern Ireland,105870.0,,,True
2011-01-12,Northern Ireland,105870.0,,,True
2011-02-01,Northern Ireland,,529.0,,True
2011-03-01,Northern Ireland,,529.0,,True
2011-04-01,Northern Ireland,,530.0,,True
2011-05-01,Northern Ireland,,530.0,,True
2011-06-01,Northern Ireland,,531.0,,True
2011-07-01,Northern Ireland,,531.0,,True
2011-08-01,Northern Ireland,,532.0,,True
2011-09-01,Northern Ireland,,532.0,,True
2011-10-01,Northern Ireland,,532.0,,True
2011-11-01,Northern Ireland,,533.0,,True
2011-12-01,Northern Ireland,,533.0,,True
2012-01-01,Northern Ireland,99094.0,534.0,6.587236971535266,True
2012-01-02,Northern Ireland,99094.0,,,True
2012-01-03,Northern Ireland,99094.0,,,True
2012-01-04,Northern Ireland,99355.0,,,True
2012-01-05,Northern Ireland,99355.0,,,True
2012-01-06,Northern Ireland,99355.0,,,True
2012-01-07,Northern Ireland,96609.0,,,True
2012-01-08,Northern Ireland,96609.0,,,True
2012-01-09,Northern Ireland,96609.0,,,True
2012-01-10,Northern Ireland,94301.0,,,True
2012-01-11,Northern Ireland,94301.0,,,True
2012-01-12,Northern Ireland,94301.0,,,True
2012-02-01,Northern Ireland,,534.0,,True
2012-03-01,Northern Ireland,,535.0,,True
2012-04-01,Northern Ireland,,535.0,,True
2012-05-01,Northern Ireland,,536.0,,True
2012-06-01,Northern Ireland,,536.0,,True
2012-07-01,Northern Ireland,,536.0,,True
2012-08-01,Northern Ireland,,537.0,,True
2012-09-01,Northern Ireland,,537.0,,True
2012-10-01,Northern Ireland,,538.0,,True
2012-11-01,Northern Ireland,,538.0,,True
2012-12-01,Northern Ireland,,539.0,,True
2013-01-01,Northern Ireland,92202.0,539.0,6.84819965103368,True
2013-01-02,Northern Ireland,92202.0,,,True
2013-01-03,Northern Ireland,92202.0,,,True
2013-01-04,Northern Ireland,93906.0,,,True
2013-01-05,Northern Ireland,93906.0,,,True
